Elevation,Sig1,Total_S4_Sig1,Correction_total_S4_Sig1,y
15.0,42.5,0.204,0.075,4
12.0,42.1,0.207,0.079,4
24.0,43.4,0.21100000000000002,0.068,4
11.0,40.9,0.223,0.09,4
22.0,44.0,0.223,0.063,4
22.0,43.0,0.226,0.071,4
20.0,42.7,0.23800000000000002,0.073,4
12.0,39.5,0.214,0.107,4
12.0,40.5,0.39,0.094,4
12.0,38.9,0.511,0.114,4
17.0,41.9,0.23399999999999999,0.08,4
13.0,39.5,0.28,0.106,4
16.0,42.3,0.204,0.077,4
14.0,40.0,0.218,0.1,4
11.0,41.3,0.218,0.086,4
15.0,40.4,0.248,0.095,4
14.0,41.7,0.287,0.08199999999999999,4
16.0,44.0,0.213,0.063,4
14.0,41.8,0.292,0.08199999999999999,4
16.0,43.3,0.319,0.068,4
10.0,39.9,0.209,0.10099999999999999,4
13.0,39.4,0.331,0.107,4
10.0,39.8,0.265,0.102,4
13.0,41.6,0.278,0.083,4
16.0,39.5,0.21,0.107,4
12.0,37.6,0.45899999999999996,0.132,4
12.0,38.3,0.21,0.122,4
11.0,40.2,0.244,0.098,4
18.0,38.8,0.228,0.115,4
11.0,39.7,0.251,0.10300000000000001,4
18.0,39.2,0.33299999999999996,0.109,4
11.0,41.6,0.225,0.083,4
12.0,41.2,0.21,0.087,4
13.0,42.2,0.201,0.078,4
13.0,42.2,0.231,0.078,4
19.0,43.3,0.239,0.069,4
14.0,41.9,0.24600000000000002,0.08,4
16.0,43.1,0.20600000000000002,0.07,4
15.0,41.7,0.272,0.08199999999999999,4
14.0,43.4,0.251,0.068,4
13.0,41.8,0.24,0.081,4
13.0,42.6,0.304,0.07400000000000001,4
17.0,43.7,0.231,0.065,4
13.0,41.6,0.366,0.083,4
12.0,42.5,0.24600000000000002,0.075,4
12.0,40.1,0.215,0.099,4
11.0,41.7,0.213,0.08199999999999999,4
11.0,40.2,0.21600000000000005,0.098,4
11.0,40.5,0.267,0.094,4
12.0,42.5,0.32299999999999995,0.075,4
10.0,40.0,0.301,0.1,4
18.0,44.2,0.25,0.062,4
13.0,42.6,0.326,0.07400000000000001,4
12.0,39.7,0.217,0.10300000000000001,4
12.0,41.3,0.264,0.086,4
16.0,43.7,0.239,0.066,4
16.0,42.5,0.341,0.075,4
15.0,43.5,0.265,0.067,4
13.0,41.8,0.204,0.081,4
16.0,43.7,0.218,0.065,4
13.0,41.1,0.228,0.08800000000000001,4
14.0,42.9,0.252,0.07200000000000001,4
13.0,41.8,0.201,0.081,4
17.0,44.3,0.32,0.061,4
18.0,44.4,0.348,0.06,4
18.0,44.0,0.297,0.063,4
13.0,42.9,0.247,0.07200000000000001,4
12.0,43.2,0.253,0.069,4
12.0,42.4,0.255,0.076,4
13.0,42.7,0.207,0.073,4
14.0,40.3,0.203,0.096,4
24.0,43.8,0.267,0.064,4
14.0,41.6,0.228,0.083,4
13.0,40.3,0.231,0.096,4
15.0,43.1,0.28300000000000003,0.07,4
16.0,41.4,0.203,0.085,4
12.0,40.5,0.245,0.094,4
12.0,39.2,0.33899999999999997,0.109,4
12.0,38.7,0.29600000000000004,0.11599999999999999,4
13.0,40.5,0.40700000000000003,0.095,4
14.0,37.5,0.643,0.134,4
14.0,41.2,0.441,0.087,4
19.0,43.5,0.247,0.067,4
15.0,38.6,0.392,0.11800000000000001,4
15.0,41.8,0.268,0.08199999999999999,4
16.0,38.8,0.40399999999999997,0.115,4
16.0,41.8,0.218,0.081,4
18.0,39.6,0.215,0.105,4
18.0,41.6,0.244,0.083,4
19.0,39.1,0.46,0.111,4
19.0,41.7,0.374,0.08199999999999999,4
20.0,40.7,0.24,0.09300000000000001,4
21.0,42.7,0.294,0.073,4
19.0,42.8,0.221,0.073,4
16.0,43.9,0.29600000000000004,0.064,4
16.0,42.3,0.244,0.077,4
14.0,43.4,0.23600000000000002,0.068,4
12.0,40.7,0.221,0.092,4
12.0,40.8,0.319,0.091,4
12.0,40.2,0.3,0.098,4
11.0,41.2,0.31,0.087,4
11.0,40.0,0.222,0.1,4
10.0,40.0,0.221,0.1,4
13.0,38.4,0.217,0.121,4
12.0,40.8,0.228,0.091,4
13.0,38.8,0.38799999999999996,0.115,4
13.0,40.7,0.21899999999999997,0.092,4
14.0,41.9,0.205,0.08,4
14.0,38.8,0.226,0.11599999999999999,4
14.0,40.3,0.303,0.09699999999999999,4
15.0,38.6,0.29100000000000004,0.11800000000000001,4
14.0,40.7,0.209,0.092,4
15.0,41.3,0.22699999999999998,0.086,4
16.0,42.8,0.20800000000000002,0.073,4
12.0,39.3,0.245,0.109,4
12.0,40.7,0.22899999999999998,0.092,4
19.0,41.6,0.21600000000000005,0.083,4
16.0,40.8,0.268,0.091,4
18.0,40.4,0.373,0.096,4
11.0,38.3,0.21899999999999997,0.121,4
16.0,42.1,0.257,0.078,4
13.0,42.5,0.221,0.075,4
18.0,40.4,0.23399999999999999,0.095,4
11.0,37.9,0.215,0.127,4
17.0,42.4,0.28,0.076,4
13.0,40.9,0.225,0.091,4
18.0,41.7,0.2,0.08199999999999999,4
11.0,37.6,0.22899999999999998,0.132,4
13.0,41.2,0.237,0.087,4
12.0,40.8,0.305,0.091,4
11.0,37.2,0.233,0.139,4
17.0,41.4,0.248,0.085,4
17.0,41.4,0.222,0.085,4
12.0,38.2,0.23199999999999998,0.124,4
11.0,36.1,0.267,0.157,4
16.0,39.0,0.22699999999999998,0.11199999999999999,4
12.0,41.2,0.331,0.087,4
11.0,36.2,0.273,0.155,4
16.0,41.3,0.27,0.086,4
19.0,41.0,0.268,0.08900000000000001,4
12.0,43.0,0.204,0.071,4
11.0,36.9,0.26,0.14400000000000002,4
19.0,42.1,0.21600000000000005,0.079,4
16.0,42.5,0.256,0.075,4
19.0,40.6,0.233,0.09300000000000001,4
11.0,39.5,0.287,0.106,4
10.0,35.9,0.304,0.161,4
19.0,41.6,0.20600000000000002,0.083,4
15.0,40.4,0.256,0.096,4
11.0,40.5,0.218,0.094,4
10.0,36.6,0.282,0.14800000000000002,4
16.0,41.0,0.316,0.09,4
15.0,41.2,0.324,0.08800000000000001,4
20.0,40.8,0.26,0.091,4
10.0,37.4,0.248,0.135,4
20.0,42.4,0.207,0.076,4
14.0,41.5,0.284,0.084,4
21.0,40.5,0.3,0.094,4
14.0,39.2,0.28600000000000003,0.11,4
17.0,41.4,0.244,0.085,4
13.0,41.1,0.268,0.08800000000000001,4
13.0,38.7,0.285,0.11699999999999999,4
22.0,42.0,0.244,0.079,4
18.0,42.3,0.26899999999999996,0.077,4
12.0,40.2,0.20199999999999999,0.098,4
12.0,40.7,0.222,0.09300000000000001,4
12.0,40.1,0.249,0.099,4
20.0,42.3,0.23199999999999998,0.076,4
11.0,38.1,0.313,0.125,4
17.0,43.3,0.249,0.068,4
12.0,41.6,0.275,0.084,4
17.0,41.9,0.256,0.08,4
12.0,37.6,0.258,0.133,4
10.0,38.9,0.249,0.114,4
12.0,40.5,0.272,0.094,4
10.0,38.4,0.24100000000000002,0.12,4
14.0,39.9,0.268,0.102,4
15.0,42.7,0.247,0.07400000000000001,4
14.0,41.0,0.239,0.08900000000000001,4
23.0,43.3,0.203,0.068,4
15.0,37.9,0.483,0.128,4
15.0,42.0,0.37799999999999995,0.08,4
16.0,40.8,0.215,0.092,4
12.0,40.2,0.201,0.098,4
11.0,41.3,0.275,0.086,4
11.0,39.4,0.268,0.107,4
20.0,41.0,0.245,0.09,4
21.0,42.4,0.21100000000000002,0.076,4
21.0,42.6,0.221,0.07400000000000001,4
21.0,42.6,0.22899999999999998,0.07400000000000001,4
23.0,43.9,0.218,0.064,4
17.0,41.8,0.20800000000000002,0.081,4
16.0,41.5,0.24600000000000002,0.084,4
15.0,40.2,0.226,0.09699999999999999,4
15.0,40.6,0.27399999999999997,0.094,4
15.0,39.5,0.268,0.106,4
14.0,40.3,0.225,0.096,4
11.0,37.9,0.307,0.127,4
14.0,40.0,0.26,0.1,4
11.0,41.7,0.272,0.08199999999999999,4
13.0,39.6,0.245,0.10400000000000001,4
13.0,37.7,0.249,0.13,4
13.0,37.7,0.23,0.13,4
12.0,38.3,0.32,0.122,4
12.0,38.7,0.221,0.11599999999999999,4
12.0,41.3,0.262,0.086,4
11.0,39.7,0.20199999999999999,0.10300000000000001,4
11.0,41.0,0.248,0.09,4
12.0,38.1,0.231,0.124,4
11.0,34.2,0.4370000000000001,0.196,4
11.0,36.0,0.5710000000000001,0.159,4
11.0,38.2,0.342,0.124,4
10.0,36.5,0.217,0.149,4
20.0,43.0,0.251,0.07,4
14.0,42.0,0.207,0.079,4
12.0,40.4,0.284,0.096,4
13.0,39.2,0.34600000000000003,0.11,4
18.0,42.8,0.262,0.07200000000000001,4
15.0,42.9,0.233,0.07200000000000001,4
14.0,41.6,0.204,0.083,4
17.0,42.5,0.266,0.075,4
14.0,40.1,0.265,0.099,4
14.0,41.3,0.20600000000000002,0.086,4
16.0,42.0,0.214,0.08,4
16.0,42.3,0.2,0.077,4
14.0,42.0,0.214,0.079,4
12.0,42.3,0.257,0.077,4
12.0,40.3,0.278,0.096,4
12.0,42.0,0.23800000000000002,0.079,4
11.0,41.3,0.35100000000000003,0.086,4
12.0,40.3,0.20600000000000002,0.096,4
16.0,42.4,0.245,0.076,4
13.0,40.8,0.225,0.091,4
18.0,43.4,0.218,0.067,4
13.0,38.7,0.222,0.11599999999999999,4
13.0,40.2,0.237,0.09699999999999999,4
14.0,40.9,0.228,0.091,4
13.0,39.6,0.212,0.105,4
16.0,42.5,0.222,0.075,4
14.0,42.7,0.2,0.073,4
14.0,40.8,0.203,0.091,4
14.0,40.1,0.38299999999999995,0.099,4
15.0,41.5,0.265,0.085,4
17.0,41.9,0.225,0.081,4
15.0,39.5,0.25,0.106,4
16.0,43.0,0.218,0.071,4
22.0,43.0,0.2,0.071,4
11.0,41.2,0.221,0.087,4
12.0,41.5,0.209,0.084,4
12.0,40.3,0.276,0.09699999999999999,4
13.0,41.3,0.247,0.086,4
14.0,40.6,0.237,0.09300000000000001,4
15.0,42.3,0.212,0.077,4
15.0,40.6,0.245,0.09300000000000001,4
14.0,40.1,0.248,0.099,4
14.0,38.1,0.26,0.125,4
17.0,41.4,0.23600000000000002,0.085,4
13.0,40.4,0.23,0.095,4
15.0,40.5,0.24100000000000002,0.095,4
20.0,42.1,0.214,0.079,4
15.0,40.1,0.23600000000000002,0.099,4
16.0,40.2,0.209,0.098,4
17.0,40.7,0.207,0.09300000000000001,4
11.0,37.5,0.315,0.133,4
11.0,38.4,0.20600000000000002,0.12,4
11.0,38.3,0.2,0.121,4
11.0,37.1,0.207,0.14,4
11.0,37.9,0.24100000000000002,0.127,4
12.0,37.6,0.212,0.132,4
12.0,41.3,0.21100000000000002,0.087,4
12.0,37.4,0.415,0.135,4
13.0,37.3,0.441,0.13699999999999998,4
14.0,41.1,0.345,0.08800000000000001,4
14.0,39.8,0.40399999999999997,0.102,4
11.0,40.6,0.292,0.094,4
14.0,41.9,0.22,0.081,4
14.0,43.1,0.212,0.07,4
11.0,39.7,0.209,0.10400000000000001,4
13.0,42.7,0.204,0.073,4
11.0,39.4,0.21,0.107,4
12.0,41.3,0.239,0.086,4
11.0,38.9,0.29100000000000004,0.114,4
18.0,41.5,0.231,0.084,4
23.0,43.0,0.247,0.071,4
18.0,41.1,0.21600000000000005,0.08800000000000001,4
19.0,41.2,0.228,0.087,4
12.0,41.3,0.213,0.086,4
10.0,41.4,0.22699999999999998,0.085,4
10.0,42.2,0.214,0.078,4
21.0,42.1,0.205,0.079,4
12.0,39.8,0.2,0.102,4
19.0,40.9,0.23399999999999999,0.091,4
18.0,40.8,0.218,0.091,4
18.0,42.0,0.235,0.079,4
18.0,41.4,0.23,0.086,4
12.0,40.8,0.27,0.092,4
17.0,41.8,0.22,0.081,4
17.0,43.7,0.21,0.066,4
17.0,40.5,0.304,0.094,4
16.0,42.3,0.20199999999999999,0.077,4
14.0,39.9,0.264,0.10099999999999999,4
14.0,39.7,0.215,0.10300000000000001,4
14.0,39.5,0.205,0.106,4
12.0,40.1,0.20199999999999999,0.099,4
13.0,40.9,0.264,0.09,4
13.0,39.5,0.228,0.106,4
13.0,37.3,0.405,0.13699999999999998,4
12.0,40.3,0.375,0.09699999999999999,4
12.0,40.3,0.243,0.096,4
14.0,42.1,0.2,0.078,4
12.0,41.2,0.201,0.08800000000000001,4
12.0,39.7,0.21600000000000005,0.10300000000000001,4
13.0,41.0,0.263,0.08900000000000001,4
12.0,40.8,0.245,0.091,4
11.0,40.1,0.264,0.099,4
13.0,40.1,0.255,0.099,4
13.0,40.9,0.292,0.09,4
11.0,40.4,0.324,0.096,4
13.0,41.7,0.23,0.08199999999999999,4
13.0,40.6,0.24,0.094,4
11.0,41.0,0.205,0.09,4
14.0,42.3,0.295,0.077,4
12.0,39.5,0.299,0.106,4
14.0,41.4,0.223,0.085,4
12.0,40.0,0.264,0.1,4
15.0,41.2,0.231,0.087,4
15.0,39.4,0.218,0.107,4
16.0,40.6,0.22399999999999998,0.09300000000000001,4
15.0,39.0,0.207,0.113,4
15.0,39.3,0.204,0.109,4
15.0,40.1,0.207,0.099,4
16.0,40.8,0.24,0.091,4
15.0,41.5,0.201,0.084,4
16.0,41.6,0.21,0.083,4
16.0,39.1,0.259,0.11199999999999999,4
23.0,43.9,0.218,0.064,4
16.0,40.0,0.237,0.1,4
16.0,39.5,0.23800000000000002,0.107,4
15.0,42.2,0.245,0.078,4
18.0,40.9,0.21100000000000002,0.09,4
15.0,43.1,0.201,0.07,4
14.0,41.1,0.21899999999999997,0.08800000000000001,4
13.0,41.0,0.204,0.08900000000000001,4
14.0,43.3,0.207,0.068,4
13.0,40.7,0.233,0.09300000000000001,4
13.0,40.0,0.245,0.1,4
13.0,40.6,0.24100000000000002,0.09300000000000001,4
13.0,39.8,0.228,0.102,4
12.0,41.7,0.20800000000000002,0.08199999999999999,4
13.0,41.3,0.297,0.087,4
12.0,43.4,0.203,0.067,4
12.0,41.1,0.267,0.08900000000000001,4
11.0,42.4,0.233,0.076,4
11.0,41.5,0.22399999999999998,0.084,4
12.0,41.2,0.22699999999999998,0.087,4
11.0,42.1,0.209,0.078,4
17.0,39.3,0.363,0.109,4
17.0,40.1,0.382,0.099,4
16.0,40.2,0.375,0.098,4
15.0,39.1,0.46,0.111,4
15.0,40.6,0.345,0.09300000000000001,4
14.0,36.7,0.36,0.146,4
14.0,40.1,0.218,0.099,4
14.0,39.4,0.31,0.107,4
13.0,37.4,0.231,0.135,4
13.0,40.9,0.21,0.091,4
12.0,40.4,0.276,0.095,4
11.0,35.4,0.46799999999999997,0.171,4
12.0,35.7,0.755,0.165,4
10.0,37.6,0.382,0.132,4
12.0,39.2,0.222,0.11,4
13.0,39.1,0.266,0.111,4
13.0,38.0,0.39399999999999996,0.126,4
24.0,42.6,0.258,0.07400000000000001,4
14.0,39.2,0.273,0.109,4
15.0,40.4,0.324,0.095,4
15.0,39.7,0.32299999999999995,0.10300000000000001,4
15.0,37.4,0.201,0.136,4
12.0,42.1,0.201,0.079,4
12.0,41.1,0.20600000000000002,0.08800000000000001,4
18.0,38.2,0.218,0.12300000000000001,4
18.0,42.2,0.225,0.078,4
18.0,42.0,0.27899999999999997,0.08,4
17.0,41.3,0.225,0.086,4
17.0,40.7,0.278,0.092,4
16.0,40.7,0.263,0.09300000000000001,4
16.0,39.2,0.311,0.109,4
15.0,41.2,0.315,0.087,4
14.0,39.5,0.2,0.106,4
14.0,41.3,0.345,0.086,4
13.0,36.6,0.365,0.147,4
13.0,41.5,0.267,0.084,4
12.0,40.9,0.27399999999999997,0.09,4
12.0,37.4,0.289,0.136,4
11.0,40.3,0.271,0.096,4
13.0,41.1,0.239,0.08800000000000001,4
11.0,36.2,0.341,0.155,4
14.0,41.6,0.2,0.083,4
12.0,39.9,0.465,0.102,4
11.0,39.9,0.665,0.102,4
24.0,45.5,0.21899999999999997,0.053,4
11.0,38.2,0.67,0.12300000000000001,4
10.0,43.5,0.20199999999999999,0.067,4
12.0,40.4,0.282,0.095,4
12.0,40.1,0.259,0.099,4
12.0,41.0,0.221,0.09,4
12.0,41.3,0.23600000000000002,0.087,4
12.0,41.3,0.201,0.086,4
14.0,40.5,0.24100000000000002,0.095,4
12.0,41.6,0.23600000000000002,0.083,4
11.0,36.3,0.325,0.154,4
11.0,39.9,0.326,0.10099999999999999,4
12.0,42.7,0.267,0.073,4
12.0,42.8,0.228,0.073,4
12.0,38.3,0.335,0.122,4
12.0,41.7,0.301,0.083,4
12.0,38.7,0.395,0.11599999999999999,4
12.0,42.0,0.201,0.08,4
12.0,42.0,0.214,0.08,4
20.0,42.8,0.21100000000000002,0.073,4
12.0,41.8,0.265,0.081,4
13.0,38.7,0.301,0.11599999999999999,4
12.0,40.6,0.21,0.09300000000000001,4
13.0,38.9,0.243,0.114,4
12.0,39.6,0.253,0.105,4
12.0,39.9,0.267,0.10099999999999999,4
14.0,42.4,0.213,0.076,4
12.0,40.5,0.201,0.094,4
24.0,44.1,0.226,0.063,4
14.0,41.9,0.233,0.08,4
11.0,41.6,0.28600000000000003,0.083,4
12.0,41.6,0.27699999999999997,0.083,4
15.0,40.0,0.21899999999999997,0.1,4
12.0,40.3,0.255,0.09699999999999999,4
13.0,42.6,0.20800000000000002,0.07400000000000001,4
13.0,40.7,0.204,0.09300000000000001,4
10.0,41.1,0.201,0.08800000000000001,4
10.0,41.5,0.204,0.084,4
10.0,40.7,0.311,0.092,4
16.0,39.5,0.222,0.106,4
15.0,39.9,0.259,0.10099999999999999,4
16.0,40.3,0.23800000000000002,0.09699999999999999,4
15.0,39.2,0.359,0.109,4
16.0,40.8,0.28,0.091,4
16.0,42.6,0.217,0.075,4
16.0,42.0,0.204,0.08,4
16.0,40.4,0.221,0.096,4
16.0,40.8,0.317,0.091,4
12.0,39.8,0.2,0.102,4
10.0,40.2,0.233,0.098,4
17.0,41.0,0.235,0.09,4
12.0,40.0,0.20600000000000002,0.10099999999999999,4
12.0,39.8,0.204,0.102,4
12.0,39.8,0.212,0.10300000000000001,4
23.0,43.1,0.23,0.07,4
11.0,39.5,0.253,0.107,4
11.0,39.7,0.213,0.10400000000000001,4
11.0,39.7,0.249,0.10400000000000001,4
10.0,40.2,0.201,0.098,4
14.0,40.5,0.228,0.095,4
19.0,42.1,0.226,0.079,4
17.0,43.6,0.26,0.066,4
16.0,43.5,0.28600000000000003,0.067,4
16.0,42.1,0.456,0.079,4
11.0,40.3,0.222,0.09699999999999999,4
14.0,40.9,0.297,0.09,4
14.0,37.5,0.354,0.134,4
13.0,39.2,0.252,0.11,4
13.0,36.5,0.48700000000000004,0.149,4
12.0,38.4,0.484,0.121,4
11.0,39.3,0.358,0.10800000000000001,4
11.0,39.9,0.248,0.10099999999999999,4
19.0,42.8,0.209,0.073,4
18.0,42.4,0.226,0.076,4
17.0,40.5,0.209,0.094,4
17.0,42.3,0.247,0.076,4
16.0,40.8,0.374,0.091,4
15.0,41.9,0.221,0.08,4
15.0,45.0,0.23,0.057,4
22.0,43.9,0.20600000000000002,0.064,4
14.0,42.3,0.218,0.076,4
13.0,41.2,0.248,0.087,4
13.0,41.4,0.20199999999999999,0.085,4
12.0,42.4,0.23800000000000002,0.076,4
19.0,43.1,0.256,0.07,4
12.0,41.1,0.46,0.08800000000000001,4
19.0,41.0,0.257,0.08900000000000001,4
12.0,43.9,0.22699999999999998,0.064,4
12.0,39.2,0.21899999999999997,0.11,4
19.0,40.2,0.29,0.098,4
12.0,40.6,0.209,0.094,4
18.0,39.6,0.287,0.105,4
11.0,39.5,0.34,0.106,4
11.0,39.2,0.204,0.11,4
18.0,38.9,0.207,0.113,4
14.0,41.0,0.262,0.08900000000000001,4
10.0,40.2,0.273,0.098,4
17.0,40.5,0.242,0.095,4
15.0,42.2,0.212,0.078,4
15.0,41.6,0.272,0.083,4
16.0,42.9,0.21899999999999997,0.07200000000000001,4
17.0,42.5,0.213,0.075,4
14.0,42.5,0.22399999999999998,0.075,4
18.0,42.7,0.335,0.073,4
13.0,41.9,0.26,0.08,4
13.0,41.7,0.207,0.083,4
12.0,36.8,0.5720000000000001,0.14400000000000002,4
13.0,38.5,0.317,0.11800000000000001,4
13.0,40.0,0.315,0.1,4
12.0,40.2,0.318,0.098,4
11.0,38.5,0.35700000000000004,0.12,4
12.0,38.9,0.314,0.113,4
11.0,41.9,0.264,0.08,4
24.0,42.6,0.207,0.07400000000000001,4
12.0,39.9,0.293,0.10099999999999999,4
10.0,39.4,0.509,0.107,4
11.0,39.9,0.253,0.10099999999999999,4
11.0,38.5,0.22899999999999998,0.11900000000000001,4
23.0,43.9,0.209,0.064,4
23.0,43.8,0.245,0.064,4
22.0,45.3,0.214,0.055,4
15.0,41.2,0.213,0.087,4
20.0,42.2,0.26899999999999996,0.078,4
22.0,43.9,0.242,0.064,4
14.0,42.3,0.214,0.077,4
13.0,40.8,0.23600000000000002,0.091,4
17.0,44.0,0.222,0.063,4
12.0,43.3,0.23199999999999998,0.069,4
12.0,38.8,0.4,0.115,4
13.0,42.2,0.395,0.077,4
10.0,42.9,0.263,0.07200000000000001,4
14.0,40.4,0.205,0.096,4
14.0,43.6,0.258,0.066,4
16.0,41.5,0.267,0.084,4
12.0,41.1,0.207,0.08800000000000001,4
12.0,40.2,0.35700000000000004,0.09699999999999999,4
13.0,38.8,0.355,0.115,4
13.0,41.5,0.214,0.084,4
13.0,41.7,0.315,0.083,4
14.0,40.4,0.21899999999999997,0.096,4
14.0,40.4,0.231,0.096,4
14.0,39.6,0.225,0.10400000000000001,4
19.0,43.7,0.23199999999999998,0.065,4
15.0,41.0,0.223,0.09,4
16.0,43.0,0.249,0.071,4
17.0,44.8,0.23800000000000002,0.057999999999999996,4
17.0,42.1,0.29100000000000004,0.078,4
12.0,41.8,0.2,0.081,4
17.0,41.5,0.223,0.084,4
12.0,39.0,0.465,0.113,4
12.0,35.0,0.486,0.179,4
21.0,43.7,0.213,0.066,4
18.0,42.0,0.218,0.08,4
13.0,42.3,0.368,0.077,4
13.0,42.4,0.223,0.076,4
13.0,39.1,0.21100000000000002,0.111,4
14.0,42.3,0.303,0.077,4
20.0,44.2,0.223,0.062,4
14.0,42.8,0.20199999999999999,0.073,4
15.0,38.0,0.364,0.126,4
15.0,41.0,0.319,0.09,4
16.0,41.6,0.23600000000000002,0.083,4
16.0,41.6,0.223,0.083,4
17.0,43.6,0.203,0.066,4
17.0,42.9,0.28600000000000003,0.07200000000000001,4
20.0,41.8,0.272,0.081,4
17.0,39.8,0.278,0.10300000000000001,4
18.0,41.2,0.342,0.08800000000000001,4
18.0,41.1,0.225,0.08800000000000001,4
17.0,43.1,0.20199999999999999,0.07,4
17.0,41.3,0.266,0.086,4
20.0,41.8,0.321,0.08199999999999999,4
17.0,39.4,0.27699999999999997,0.10800000000000001,4
20.0,40.5,0.28600000000000003,0.095,4
16.0,40.8,0.402,0.091,4
15.0,38.5,0.361,0.11900000000000001,4
15.0,41.6,0.212,0.083,4
14.0,42.0,0.22899999999999998,0.079,4
15.0,40.8,0.34700000000000003,0.091,4
14.0,39.2,0.20800000000000002,0.11,4
14.0,37.3,0.33899999999999997,0.13699999999999998,4
13.0,40.0,0.302,0.1,4
18.0,40.9,0.203,0.091,4
18.0,41.9,0.21600000000000005,0.081,4
16.0,41.2,0.271,0.087,4
22.0,44.3,0.21899999999999997,0.061,4
15.0,40.7,0.316,0.09300000000000001,4
20.0,42.7,0.23199999999999998,0.073,4
20.0,42.6,0.2,0.07400000000000001,4
20.0,41.9,0.25,0.081,4
14.0,41.3,0.267,0.086,4
13.0,40.2,0.215,0.098,4
14.0,40.7,0.29100000000000004,0.092,4
14.0,40.7,0.226,0.092,4
13.0,39.9,0.289,0.102,4
13.0,42.2,0.22,0.078,4
16.0,41.6,0.248,0.084,4
16.0,42.5,0.259,0.075,4
15.0,41.2,0.21899999999999997,0.087,4
11.0,41.5,0.207,0.084,4
16.0,41.3,0.276,0.086,4
11.0,38.1,0.26,0.124,4
16.0,40.1,0.273,0.099,4
14.0,41.5,0.319,0.084,4
13.0,39.6,0.266,0.105,4
13.0,39.7,0.203,0.10300000000000001,4
18.0,42.3,0.218,0.077,4
15.0,40.3,0.226,0.09699999999999999,4
13.0,41.4,0.26899999999999996,0.085,4
14.0,41.2,0.226,0.087,4
12.0,40.0,0.233,0.1,4
11.0,42.7,0.26,0.073,4
11.0,43.1,0.36200000000000004,0.07,4
11.0,36.2,0.545,0.155,4
10.0,44.1,0.21600000000000005,0.062,4
14.0,40.7,0.20600000000000002,0.092,4
14.0,39.1,0.23399999999999999,0.111,4
14.0,38.9,0.264,0.114,4
13.0,41.0,0.249,0.09,4
12.0,41.2,0.231,0.087,4
11.0,39.7,0.223,0.10400000000000001,4
14.0,41.9,0.2,0.08,4
11.0,41.1,0.22,0.08800000000000001,4
19.0,42.3,0.259,0.076,4
10.0,38.7,0.27,0.11599999999999999,4
15.0,42.5,0.295,0.075,4
14.0,39.7,0.20600000000000002,0.10300000000000001,4
14.0,40.7,0.282,0.092,4
13.0,42.3,0.266,0.077,4
13.0,39.7,0.214,0.10400000000000001,4
12.0,39.9,0.22899999999999998,0.10099999999999999,4
13.0,40.6,0.212,0.094,4
13.0,39.1,0.23800000000000002,0.11199999999999999,4
12.0,37.2,0.34299999999999997,0.139,4
14.0,41.3,0.221,0.086,4
14.0,38.1,0.23600000000000002,0.125,4
11.0,41.1,0.247,0.08800000000000001,4
15.0,40.9,0.228,0.091,4
15.0,41.3,0.243,0.087,4
15.0,37.0,0.316,0.141,4
24.0,40.8,0.247,0.092,4
11.0,39.3,0.21600000000000005,0.109,4
16.0,41.0,0.259,0.09,4
10.0,40.1,0.265,0.1,4
10.0,41.9,0.2,0.08,4
17.0,39.6,0.262,0.105,4
23.0,41.1,0.213,0.08800000000000001,4
17.0,42.1,0.355,0.079,4
18.0,43.3,0.225,0.069,4
18.0,42.7,0.213,0.07400000000000001,4
20.0,43.2,0.26,0.069,4
20.0,43.7,0.225,0.065,4
21.0,41.7,0.252,0.083,4
21.0,43.1,0.27699999999999997,0.07,4
22.0,42.9,0.215,0.07200000000000001,4
18.0,39.9,0.23,0.10099999999999999,4
18.0,40.6,0.226,0.094,4
17.0,40.5,0.233,0.094,4
18.0,41.5,0.259,0.084,4
18.0,39.6,0.272,0.105,4
14.0,41.1,0.258,0.08800000000000001,4
17.0,42.1,0.266,0.078,4
13.0,38.4,0.304,0.121,4
12.0,38.6,0.307,0.11800000000000001,4
17.0,41.1,0.276,0.08900000000000001,4
12.0,39.9,0.204,0.10099999999999999,4
16.0,40.6,0.37,0.094,4
11.0,39.9,0.213,0.102,4
16.0,37.8,0.213,0.129,4
15.0,40.0,0.292,0.10099999999999999,4
10.0,39.6,0.228,0.105,4
15.0,39.7,0.295,0.10400000000000001,4
20.0,42.8,0.209,0.07200000000000001,4
21.0,44.0,0.20199999999999999,0.063,4
21.0,44.2,0.20199999999999999,0.062,4
24.0,43.2,0.20199999999999999,0.069,4
18.0,40.9,0.32299999999999995,0.09,4
18.0,41.9,0.27699999999999997,0.081,4
17.0,41.4,0.27,0.085,4
21.0,42.8,0.299,0.073,4
17.0,40.2,0.22899999999999998,0.098,4
20.0,42.4,0.295,0.076,4
16.0,41.0,0.29600000000000004,0.08900000000000001,4
16.0,39.8,0.28600000000000003,0.10300000000000001,4
19.0,43.8,0.24600000000000002,0.065,4
15.0,41.9,0.28600000000000003,0.08,4
14.0,39.0,0.275,0.113,4
17.0,43.1,0.228,0.07,4
14.0,41.7,0.251,0.08199999999999999,4
13.0,38.1,0.273,0.125,4
16.0,43.0,0.22399999999999998,0.071,4
13.0,40.9,0.318,0.091,4
16.0,41.2,0.20800000000000002,0.087,4
12.0,41.2,0.303,0.087,4
